datetime,dayOfWeek,priceMean,priceMax,priceMin,value,volumeMWh,powerMW,powerMaxMW,powerMinMW,priceOffMean,priceOffCoefVar,powerOffMeanMW,valueOff,priceStandardMean,priceStandardCoefVar,powerStandardMeanMW,valueStandard,priceMorningMean,priceMorningCoefVar,powerMorningMeanMW,valueMorning,priceEveningMean,priceEveningCoefVar,powerEveningMeanMW,valueEvening
2022-05-15,7,28.166,50.96,15.08,93.180,3368.0,140.33,178,100,28.166,0.29425,140.33,93.180,,,,,,,,,,,,
2022-05-16,1,66.021,247.42,15.1,207.93,3230.4,134.60,261,70,24.339,0.68755,85.850,17.531,63.499,0.16378,158.27,109.02,65.947,0.078665,215.87,43.126,246.73,0.014797,77.500,38.254
2022-05-17,2,70.922,249.59,27.06,199.53,3314.4,138.10,240.6,46,34.895,0.36205,136.72,35.466,66.173,0.19422,141.33,100.19,65.433,0.086109,185.67,36.696,249.38,0.0045388,54.500,27.179
2022-05-18,3,72.438,250,26.07,192.72,3023.4,125.98,192,49,35.885,0.52800,115.30,29.828,66.660,0.18592,134.54,97.829,72.730,0.052036,169.37,36.817,250.00,0.000097224,56.500,28.249
2022-05-19,4,59.060,188.92,15.47,215.21,4084.0,170.17,330,55,20.451,0.45820,172.75,28.926,62.172,0.17267,157.73,106.71,64.037,0.072925,277.33,54.070,188.91,0.00011042,67.500,25.504
2022-05-20,5,60.645,199.92,15.46,248.69,4269.3,177.89,384.1,122.7,23.040,0.62651,171.38,32.399,62.190,0.17274,157.00,106.62,62.410,0.062268,303.37,57.450,199.91,0.00011330,130.60,52.218
2022-05-21,6,35.621,74.91,25.13,133.49,3678.5,153.27,300,83,25.839,0.085374,140.36,61.597,59.376,0.27913,184.61,71.897,,,,,,,,
2022-05-22,7,22.445,46,19.93,104.03,4699.0,195.79,278,98,22.445,0.28086,195.79,104.03,,,,,,,,,,,,
2022-05-23,1,61.395,199.97,20.17,243.24,4270.9,177.95,339.3,90.8,25.051,0.43686,178.88,36.879,61.669,0.13824,163.27,111.09,64.933,0.088737,282.57,56.038,199.96,0.00021780,98.100,39.232
2022-05-24,2,62.325,199.95,20.36,271.20,4811.1,200.46,312.7,116.7,27.467,0.56959,226.51,49.032,61.956,0.15675,176.18,120.46,64.883,0.089606,274.20,54.040,199.95,0.0000,119.20,47.668
2022-05-25,3,63.075,199.94,25.16,226.11,3715.7,154.82,280.2,103.5,29.848,0.35964,150.06,36.422,61.875,0.15402,143.88,98.374,64.843,0.089394,236.50,46.724,199.94,0.0000,111.50,44.587
2022-05-26,4,60.810,199.1,25.13,127.75,2261.8,94.242,203,47,25.514,0.041119,93.250,19.359,61.139,0.12046,86.582,58.900,64.803,0.089583,156.47,31.238,194.20,0.10693,47.000,18.255
2022-05-27,5,63.420,199.93,25.17,336.97,5331.8,222.16,339.1,177.1,28.555,0.19658,203.00,46.547,63.251,0.15000,220.91,155.53,66.007,0.10153,301.87,60.480,199.93,0.00010713,186.10,74.412
2022-05-28,6,34.795,74.21,25.23,125.15,3602.0,150.08,181,100,25.253,0.00045935,147.47,63.312,57.970,0.27934,156.43,61.843,,,,,,,,
2022-05-29,7,26.684,39.9,25.22,97.039,3626.0,151.08,262.8,72,26.684,0.14907,151.08,97.039,,,,,,,,,,,,
2022-05-30,1,62.820,199.28,25.22,273.77,4336.5,180.69,365,129,29.369,0.39749,169.50,40.143,61.600,0.13593,161.45,110.89,65.520,0.097116,295.50,59.360,199.28,0.0000,159.00,63.371
2022-05-31,2,61.201,199.26,15.09,161.98,2851.7,118.82,243,56.5,24.851,0.56374,168.55,33.955,61.542,0.13548,77.955,52.845,64.850,0.088673,134.27,26.762,199.25,0.00021807,121.50,48.418
2022-06-01,3,61.995,200.28,24.2,223.38,3870.5,161.27,231,59,28.361,0.41286,195.25,44.356,61.135,0.14722,120.70,72.571,64.060,0.090036,203.30,38.955,152.49,1.2773,163.87,67.499
2022-06-02,4,60.897,202.07,15.09,190.04,3321.7,138.40,212,74,23.961,0.59016,158.63,32.772,60.939,0.14390,116.00,69.706,63.950,0.090327,186.57,35.896,156.20,1.2046,111.00,51.668
2022-06-03,5,63.704,204.99,24.15,255.60,4325.9,180.25,271,103,29.954,0.43433,210.88,48.978,60.943,0.14339,142.10,85.658,66.273,0.080792,251.63,50.166,160.34,1.1661,154.33,70.801
2022-06-04,6,32.670,75.25,15.06,71.552,2384.7,99.362,205,40,21.429,0.23190,106.47,39.545,59.967,0.28288,82.100,32.007,,,,,,,,
2022-06-05,7,24.250,55.08,15.06,57.932,2576.4,107.35,170,20,24.250,0.34538,107.35,57.932,,,,,,,,,,,,
2022-06-06,1,93.780,242.9,15.1,223.27,2906.5,121.10,180,39,26.370,0.54692,149.14,31.741,86.358,0.52091,114.54,83.055,167.80,0.43506,108.33,54.575,224.27,0.10068,81.000,53.898
2022-06-07,2,79.570,242.09,15.07,224.28,3169.7,132.07,197,70,24.212,0.55751,163.25,31.556,75.124,0.34653,115.59,78.938,107.96,0.19736,119.93,39.145,213.61,0.22843,116.00,74.636
2022-06-08,3,75.955,242.05,14.98,225.11,3251.3,135.47,201,71,21.379,0.45893,153.25,27.666,68.831,0.44669,128.30,77.539,107.68,0.20219,128.93,42.221,213.52,0.22948,118.50,77.682
2022-06-09,4,72.333,242.05,14.97,217.53,3539.6,147.48,258,60,17.035,0.15584,172.00,23.195,67.311,0.46256,142.61,81.588,106.72,0.20674,133.17,43.041,202.15,0.36101,112.67,69.710
2022-06-10,5,71.853,242.27,14.98,211.58,3591.3,149.64,254,60,16.949,0.15983,181.36,24.415,66.256,0.44553,140.50,79.958,106.59,0.20586,144.17,45.972,202.18,0.36261,100.97,61.232
2022-06-11,6,29.814,60.17,15.03,97.601,3055.8,127.33,232,66,19.445,0.22316,117.93,39.509,54.994,0.24748,150.14,58.092,,,,,,,,
2022-06-12,7,15.831,22.53,15.04,48.248,2955.0,123.13,214,62,15.831,0.12605,123.13,48.248,,,,,,,,,,,,
2022-06-13,1,70.197,242.01,14.98,213.26,3375.0,140.63,230,53,15.929,0.15787,169.75,21.477,61.771,0.38700,122.06,66.372,105.70,0.20699,141.13,44.669,207.49,0.28283,124.33,80.742
2022-06-14,2,68.993,242.25,15.01,198.99,3772.4,157.18,243,60,16.727,0.28800,207.50,27.367,58.651,0.31680,147.69,79.052,104.26,0.19933,127.83,39.850,207.58,0.28801,84.000,52.726
2022-06-15,3,99.320,252.22,19.32,188.05,2013.5,83.896,152.7,40,25.020,0.42228,117.38,21.888,99.010,0.12636,47.700,47.345,176.91,0.27750,125.83,70.850,220.90,0.15334,73.333,47.971
2022-06-16,4,103.10,252.21,24.61,164.49,1717.6,71.567,145,38,34.624,0.36907,99.000,24.299,100.41,0.11028,44.000,44.272,176.89,0.27743,89.867,48.867,220.89,0.15332,72.000,47.056
2022-06-17,5,101.49,252.22,24.22,179.49,1984.4,82.683,165,34,33.481,0.34636,131.93,33.785,97.447,0.14851,38.300,37.311,176.90,0.27748,114.67,64.396,220.90,0.15335,67.333,43.995
2022-06-18,6,21.192,42.21,15.22,83.586,3676.0,153.17,272,66,16.104,0.15873,136.18,37.641,33.549,0.24568,194.43,45.945,,,,,,,,
2022-06-19,7,16.126,27.55,15.02,56.005,3455.0,143.96,195,51,16.126,0.19792,143.96,56.005,,,,,,,,,,,,
2022-06-20,1,98.657,242.17,22.09,229.82,2790.1,116.25,253,55,30.366,0.37997,188.38,42.313,94.997,0.15444,62.310,58.552,174.14,0.30834,126.67,67.444,217.48,0.12279,93.333,61.512
2022-06-21,2,95.441,242.01,21.12,237.86,2937.9,122.41,298.8,56,26.805,0.32752,192.30,38.308,91.230,0.13201,71.150,63.705,171.18,0.33357,117.67,61.285,216.77,0.12771,111.67,74.561
2022-06-22,3,95.067,242.16,20.05,243.58,2952.3,123.01,233,58,27.079,0.46948,176.50,34.404,90.254,0.13223,81.730,72.126,170.73,0.33773,146.33,74.984,216.75,0.12889,94.667,62.066
2022-06-23,4,94.215,243.04,15.09,322.88,3615.3,150.64,235,65,24.648,0.40425,184.88,34.772,90.068,0.13333,123.23,108.87,170.72,0.33830,153.33,82.166,217.05,0.13184,148.00,97.072
2022-06-24,5,93.706,243.02,15.09,279.23,3119.4,129.97,191,64,23.498,0.46045,162.00,29.864,89.770,0.12759,98.580,85.619,170.72,0.33824,150.33,77.927,217.04,0.13181,128.87,85.822
2022-06-25,6,18.617,28.24,14.05,84.655,4419.6,184.15,262,84,15.501,0.16686,169.55,44.465,26.184,0.043935,219.60,40.190,,,,,,,,
2022-06-26,7,15.197,20,14.05,54.260,3512.0,146.33,216,67,15.197,0.094009,146.33,54.260,,,,,,,,,,,,
2022-06-27,1,115.25,313.92,14.59,190.96,2357.2,98.217,193,13,32.114,1.0306,146.50,27.392,104.40,0.44521,77.820,77.165,198.18,0.34174,93.000,52.331,290.22,0.20172,42.667,34.069
2022-06-28,2,110.44,282.31,14.1,250.20,2476.7,103.20,164,50,32.214,0.70671,124.00,26.982,100.08,0.45294,81.440,77.992,194.42,0.33173,149.43,86.759,269.56,0.11362,74.000,58.464
2022-06-29,3,106.98,282.1,15.03,249.12,2887.0,120.29,209,52,28.247,0.82433,174.18,31.990,96.625,0.42007,83.970,77.129,189.34,0.39915,144.97,82.716,269.06,0.11888,73.000,57.287
2022-06-30,4,115.55,294.56,26.75,303.54,2759.3,114.97,168.5,60,38.903,0.56204,101.04,28.815,101.12,0.44639,131.50,121.49,204.36,0.28800,107.70,65.088,279.23,0.10414,104.30,88.149
2022-07-01,5,118.97,282.06,35.09,357.22,3149.1,131.21,198.7,56.2,46.350,0.43173,116.21,43.551,103.83,0.46167,154.12,153.13,209.41,0.24397,132.00,83.434,272.67,0.073379,94.067,77.098
2022-07-02,6,40.240,65.05,27.38,142.06,3415.1,142.30,209,67,31.905,0.13581,130.47,70.739,60.483,0.15460,171.01,71.318,,,,,,,,
2022-07-03,7,32.074,44.95,27.38,84.702,2617.0,109.04,158.3,74.6,32.074,0.18494,109.04,84.702,,,,,,,,,,,,
2022-07-04,1,122.45,280.06,37.86,386.59,3274.0,136.42,200,70,51.258,0.40863,134.63,53.480,107.72,0.38863,133.90,134.51,212.15,0.16701,183.33,115.66,271.67,0.068294,102.67,82.939
2022-07-05,2,119.68,280.06,38.17,407.40,3294.1,137.25,263.9,45,49.542,0.36972,147.13,60.441,98.988,0.44657,108.70,100.58,221.73,0.084859,218.13,143.61,273.64,0.050085,125.23,102.77
2022-07-06,3,120.45,282.06,37.79,489.94,3994.2,166.42,251.5,87,49.389,0.38174,155.03,65.133,99.977,0.44014,164.91,154.74,223.70,0.091649,216.63,144.18,274.96,0.054909,151.67,125.89
2022-07-07,4,137.72,300.05,38.53,478.55,3283.0,136.79,187,90,59.002,0.65873,110.00,50.551,116.85,0.37226,146.80,170.83,254.93,0.00011984,172.67,132.05,300.04,0.000039226,139.00,125.12
2022-07-08,5,128.44,300.03,35.1,462.03,3409.9,142.08,203,86,57.415,0.68948,119.88,51.080,104.66,0.44363,143.74,147.89,231.84,0.0067313,188.50,131.10,293.68,0.047378,149.33,131.96
2022-07-09,6,39.794,70.04,30.02,133.58,3107.8,129.49,225,50,31.276,0.084040,106.11,56.502,60.480,0.16121,186.29,77.074,,,,,,,,
2022-07-10,7,31.385,47.45,26.43,97.484,3056.6,127.36,184,78.1,31.385,0.15136,127.36,97.484,,,,,,,,,,,,
2022-07-11,1,134.11,300.08,35.07,403.81,3062.0,127.58,194,25,57.000,0.71637,138.82,55.043,116.79,0.65101,106.55,120.56,231.58,0.011206,183.30,127.40,300.05,0.00017978,112.00,100.81
2022-07-12,2,135.11,300.04,35.09,485.53,3597.2,149.88,179,72.4,59.151,0.68039,135.93,55.601,118.75,0.63656,154.74,178.51,233.23,0.013096,174.80,122.31,294.04,0.044509,146.00,129.11
2022-07-13,3,136.30,300.03,35.06,516.56,3788.1,157.84,189,100,59.583,0.69801,147.25,63.372,118.57,0.63847,162.61,191.94,242.22,0.027870,181.67,131.92,294.03,0.042892,146.33,129.34
2022-07-14,4,139.51,300.06,35.06,483.76,3623.7,150.99,181.7,102,56.975,0.73096,148.38,60.151,124.71,0.61967,158.94,191.60,254.39,0.038446,139.43,105.70,294.05,0.040909,143.00,126.31
2022-07-15,5,142.21,300.08,35.02,422.60,3229.4,134.56,174,70,60.548,0.69358,127.00,53.312,125.45,0.62487,151.29,174.22,258.03,0.0000,120.00,92.891,300.06,0.00013425,113.50,102.17
2022-07-16,6,44.521,75.05,29.94,169.12,3679.0,153.29,206,62,32.837,0.12840,146.24,82.548,72.897,0.067661,170.43,86.569,,,,,,,,
2022-07-17,7,31.345,45.91,25.09,103.08,3336.0,139.00,202,93,31.345,0.20423,139.00,103.08,,,,,,,,,,,,
2022-07-18,1,131.74,300.15,35.01,364.95,3194.3,133.10,182,75,47.079,0.44415,162.13,57.841,118.64,0.65056,125.83,134.80,235.49,0.014048,96.333,68.024,297.42,0.019920,116.67,104.29
2022-07-19,2,133.89,300.23,35.01,401.98,3125.3,130.22,199,77,52.568,0.48069,156.75,63.401,119.28,0.64513,109.11,133.47,234.88,0.030277,144.33,101.36,298.47,0.012291,115.73,103.75
2022-07-20,3,134.12,300.15,35.04,417.99,3455.7,143.99,216,76,49.271,0.49077,193.32,71.929,118.87,0.64835,108.51,123.05,245.24,0.028545,147.00,108.07,300.12,0.00010262,127.67,114.95
2022-07-21,4,132.58,300.21,34.92,330.61,2713.0,113.04,195,65,46.238,0.42093,141.47,53.036,118.27,0.65472,101.96,122.75,243.02,0.000085658,80.000,58.325,300.07,0.00016460,107.20,96.504
2022-07-22,5,134.64,300.16,34.08,434.10,3185.5,132.73,173,110,48.026,0.48043,134.38,53.110,121.75,0.62670,132.27,165.37,243.07,0.00010885,121.67,88.721,300.13,0.00017933,140.93,126.90
2022-07-23,6,41.175,75.12,28.03,132.13,2849.5,118.73,200,58,29.705,0.17843,97.265,50.245,69.030,0.14216,170.86,81.884,,,,,,,,
2022-07-24,7,29.012,45.92,25.83,85.325,2917.3,121.55,178,93,29.012,0.19034,121.55,85.325,,,,,,,,,,,,
2022-07-25,1,134.53,301.03,34.06,448.98,3232.3,134.68,170,102,46.731,0.45385,123.50,47.476,121.00,0.63604,137.52,165.95,247.58,0.026141,161.90,120.27,300.72,0.0021225,127.80,115.27
2022-07-26,2,141.51,301.06,35.07,569.90,4370.6,182.11,297,92,47.201,0.45285,182.34,68.285,133.75,0.55823,200.19,250.05,260.06,0.000038453,179.67,140.17,300.27,0.00011100,123.67,111.40
2022-07-27,3,144.08,300.24,35.07,670.18,4452.3,185.51,228,128,48.400,0.46810,172.38,66.253,139.02,0.51912,184.40,258.90,260.03,0.000058744,199.00,155.24,300.17,0.00045557,210.77,189.79
2022-07-28,4,142.69,300.25,35.08,771.52,5044.0,210.17,292,120,49.023,0.45948,178.25,66.784,135.18,0.55300,219.90,307.28,260.03,0.000038457,236.67,184.62,300.19,0.00039966,236.33,212.83
2022-07-29,5,135.11,295.19,35.01,546.77,3634.0,151.42,235,111,44.555,0.51455,126.50,44.992,123.56,0.63116,145.31,182.82,255.07,0.000022635,216.67,165.80,295.17,0.00012603,172.97,153.16
2022-07-30,6,30.330,45.96,26,138.32,4256.3,177.35,316.9,84,26.232,0.033193,148.18,66.152,40.283,0.16128,248.19,72.172,,,,,,,,
2022-07-31,7,25.543,26.09,25.07,134.26,5244.4,218.52,293,146,25.543,0.018510,218.52,134.26,,,,,,,,,,,,
2022-08-01,1,115.99,250.08,34.06,428.98,3534.7,147.28,203,69,40.703,0.34708,150.38,46.522,108.23,0.50177,115.47,112.66,225.17,0.000044411,193.00,130.37,233.46,0.063909,199.33,139.43
2022-08-02,2,130.26,295.15,34.1,370.14,3185.5,132.73,205,58.3,41.761,0.37517,153.09,50.336,117.76,0.64636,119.55,122.55,243.06,0.000023753,183.13,133.54,295.14,0.000047507,71.967,63.720
2022-08-03,3,127.51,290.06,34.03,460.43,3520.0,146.67,216,76,41.419,0.37104,145.63,46.875,113.86,0.63800,133.23,143.08,240.02,0.000024054,174.23,125.46,290.04,0.00011023,166.67,145.02
2022-08-04,4,130.70,300.01,35,390.78,3358.3,139.93,212,60,41.921,0.37128,156.38,51.552,117.23,0.64809,129.86,130.39,243.04,0.0000,197.67,144.12,300.00,0.000023755,71.900,64.711
2022-08-05,5,131.79,300.04,34.02,375.75,3397.4,141.56,228.3,72,41.219,0.37887,186.80,59.409,117.66,0.66018,126.99,137.07,252.20,0.014480,74.333,56.227,300.03,0.000060568,136.70,123.04
2022-08-06,6,31.308,50.63,25.01,180.40,5566.0,231.92,320,145,25.419,0.045050,214.00,92.936,45.610,0.18585,275.43,87.468,,,,,,,,
2022-08-07,7,25.137,26.48,25,125.08,4968.2,207.01,315,119,25.137,0.013799,207.01,125.08,,,,,,,,,,,,
2022-08-08,1,130.42,298.06,32.05,411.93,3025.0,126.04,191,80,39.912,0.39472,118.88,36.754,117.25,0.65900,117.70,129.93,248.02,0.000023278,147.33,109.63,298.05,0.000061589,151.67,135.61
2022-08-09,2,188.28,314.6,59.24,83.495,722.10,30.088,96,0,65.409,0.16135,64.875,33.966,224.74,0.23531,11.700,25.053,268.58,0.0019992,18.700,15.051,314.12,0.0012946,10.000,9.4236
2022-08-10,3,193.30,314.6,62.1,63.253,482.00,20.083,64,0,81.294,0.25800,37.625,20.123,223.62,0.23953,12.100,25.604,270.07,0.010572,10.000,8.1022,314.12,0.0012875,10.000,9.4236
2022-08-11,4,123.46,300.02,40.06,283.98,2800.7,116.70,187,55,45.750,0.33976,131.60,46.147,111.66,0.54882,126.70,119.44,226.77,0.0000,90.000,61.228,266.72,0.12718,70.300,57.170
2022-08-12,5,121.62,280.06,40.05,329.85,3965.5,165.23,307,55,46.537,0.30311,243.88,87.857,108.60,0.49797,162.20,146.60,226.76,0.000050922,69.333,47.166,260.05,0.076433,61.500,48.234
2022-08-13,6,30.821,58.21,25.05,187.45,6063.5,252.65,324,206,25.124,0.0083892,246.65,105.36,44.659,0.24100,267.21,82.085,,,,,,,,
2022-08-14,7,25.117,25.97,25.01,131.50,5232.6,218.02,291,153,25.117,0.010443,218.02,131.50,,,,,,,,,,,,
2022-08-15,1,128.64,282.06,38.05,267.85,2451.9,102.16,177,69.7,44.733,0.29147,126.88,45.060,115.33,0.63597,99.500,106.30,243.38,0.023568,70.300,51.340,282.03,0.00012553,77.000,65.150
2022-08-16,2,124.49,250.1,39.99,360.43,3173.5,132.23,209.9,64,46.268,0.29192,159.41,55.635,111.73,0.54864,116.34,121.06,250.03,0.000023091,159.40,119.56,250.07,0.000092365,85.533,64.169
2022-08-17,3,116.85,231.06,38.05,286.02,2642.0,110.08,183,75,45.304,0.31033,132.13,47.127,106.67,0.51458,97.000,97.789,231.05,0.000024988,100.00,69.316,227.39,0.027362,105.00,71.792
2022-08-18,4,115.80,250,36.01,335.17,2887.0,120.29,185,73,42.916,0.32997,136.25,46.574,104.93,0.52376,95.100,94.015,227.03,0.000050861,162.00,110.34,235.15,0.056729,120.00,84.245
2022-08-19,5,110.67,227.08,32.01,311.96,2884.0,120.17,183,71,39.528,0.37673,140.00,44.933,101.23,0.55034,96.800,90.877,220.08,0.00010493,143.33,94.633,222.41,0.018390,122.00,81.513
2022-08-20,6,30.570,56.1,24.04,209.65,6558.3,273.26,383,181,24.411,0.026446,250.59,104.39,45.529,0.25024,328.33,105.25,,,,,,,,
2022-08-21,7,24.821,31.33,24.03,154.81,6209.0,258.71,382,172,24.821,0.063746,258.71,154.81,,,,,,,,,,,,
2022-08-22,1,109.90,235.04,32,517.82,4270.7,177.95,264.7,76,39.278,0.36378,159.75,48.179,96.748,0.51504,158.10,150.95,223.08,0.011633,239.00,159.98,228.87,0.024557,231.57,158.70
2022-08-23,2,110.26,250.03,32.03,543.08,4862.6,202.61,263,115,38.426,0.36742,199.25,57.539,97.054,0.48075,194.72,183.14,227.01,0.000067289,236.33,160.95,229.06,0.088316,204.13,141.45
2022-08-24,3,107.58,227.09,32.04,557.79,5197.3,216.55,284,100,39.312,0.36310,224.63,65.192,95.661,0.47818,199.93,185.28,219.20,0.014118,254.00,166.94,217.72,0.051847,213.00,140.37
2022-08-25,4,112.23,260.04,32,515.15,4668.1,194.50,289,118,37.960,0.36907,189.25,54.358,97.376,0.45397,199.49,189.79,225.00,0.015537,227.53,153.50,247.01,0.10024,158.87,117.50
2022-08-26,5,109.07,260.04,30.05,509.85,4848.0,202.00,278,128,36.276,0.40550,212.00,57.791,93.769,0.51043,197.70,182.48,222.01,0.000068804,220.00,146.53,241.24,0.14488,171.67,123.05
2022-08-27,6,36.945,65.03,24.07,270.39,7351.0,306.29,369,219,26.886,0.15700,303.35,136.69,61.373,0.074797,313.43,133.70,,,,,,,,
2022-08-28,7,28.154,35.05,24.05,215.48,7713.0,321.38,438,206,28.154,0.15933,321.38,215.48,,,,,,,,,,,,
2022-08-29,1,110.44,260.05,30.03,532.98,4783.0,199.29,329,105,37.010,0.39418,199.63,55.731,96.817,0.47904,191.60,186.90,222.03,0.000068798,259.00,172.52,240.05,0.15586,164.33,117.83
2022-08-30,2,113.37,271.33,30.03,543.57,4427.0,184.46,306,98,36.555,0.40406,161.88,44.811,98.569,0.55118,173.00,168.49,222.33,0.0011027,288.00,192.10,258.55,0.080033,179.33,138.16
2022-08-31,3,126.49,280.02,30.04,549.76,4280.0,178.33,304,88,37.185,0.40443,181.50,50.554,125.30,0.53194,150.64,179.60,226.44,0.032956,282.87,192.36,268.61,0.087237,157.67,127.25
2022-09-01,4,107.10,247.02,29.03,249.18,2944.0,122.67,238,61,35.547,0.42426,162.88,44.213,115.44,0.58415,118.27,135.84,202.69,0.011337,61.667,37.497,204.07,0.000034886,77.500,31.632
2022-09-02,5,104.14,204.1,28.01,235.07,2655.8,110.66,178.8,70,35.408,0.43008,147.47,41.403,109.44,0.53895,95.273,107.01,201.37,0.0056482,85.667,51.762,204.08,0.00010534,85.500,34.899
2022-09-03,6,32.779,57.09,24.04,163.65,4883.5,203.48,283.6,130,25.792,0.14493,190.62,83.212,49.747,0.19085,234.71,80.434,,,,,,,,
2022-09-04,7,24.570,30.72,23,97.661,3921.0,163.38,330,50,24.570,0.095427,163.38,97.661,,,,,,,,,,,,
2022-09-05,1,106.06,222.02,28.01,290.22,3012.5,125.52,180,68,34.655,0.43622,118.25,31.072,112.48,0.57271,145.85,163.33,200.04,0.00013226,80.700,48.430,215.41,0.0000,110.00,47.390
2022-09-06,2,99.657,204.05,27.04,264.95,3405.5,141.90,284,60,33.471,0.47035,180.79,44.967,101.79,0.49317,145.75,148.53,200.06,0.000028859,78.667,47.215,202.05,0.014138,60.000,24.246
2022-09-07,3,98.478,201.05,27.05,258.23,3375.8,140.66,251,60,33.660,0.46780,183.22,46.120,99.645,0.50415,140.18,138.69,199.00,0.0088634,82.667,49.353,200.55,0.0035533,60.000,24.066
2022-09-08,4,93.420,205.35,0,331.29,4064.5,169.35,232,77,15.883,1.6433,200.88,19.708,100.44,0.50532,159.67,169.68,200.01,0.0000,122.70,73.624,205.08,0.0019091,166.50,68.276
2022-09-09,5,97.597,202.63,27.05,569.40,5962.0,248.42,379.7,91.6,30.716,0.33406,224.88,57.444,99.998,0.45457,273.94,283.18,197.96,0.00053460,265.33,157.58,201.37,0.0090371,176.85,71.193
2022-09-10,6,28.596,32.39,24.07,276.19,9476.0,394.83,542,239,27.497,0.086821,350.18,166.07,31.266,0.024189,503.29,110.12,,,,,,,,
2022-09-11,7,43.408,66.41,24.05,349.45,8030.0,334.58,487,232,43.408,0.45792,334.58,349.45,,,,,,,,,,,,
2022-09-12,1,100.32,200.03,27.04,433.03,4885.0,203.54,384,72,38.875,0.75014,232.13,80.392,100.21,0.48612,206.91,203.00,198.10,0.000029144,135.67,80.625,200.03,0.0000,172.50,69.010
2022-09-13,2,98.471,200.55,27.03,379.29,3851.5,160.48,242,52,31.765,0.42060,199.56,52.317,100.76,0.49180,114.88,128.54,200.05,0.000049988,191.03,114.65,200.32,0.0015906,209.10,83.775
2022-09-14,3,99.430,206.8,28.26,545.56,5888.7,245.36,390,62,33.195,0.37645,334.94,87.673,100.69,0.48795,170.78,188.60,200.07,0.000028857,283.53,170.18,206.48,0.0022620,240.00,99.107
2022-09-15,4,98.808,207.86,27.08,507.16,5446.5,226.94,338.5,71,32.572,0.41487,296.09,76.885,99.580,0.50002,164.30,172.41,200.06,0.000028859,261.17,156.74,207.63,0.0016259,243.50,101.11
2022-09-16,5,99.782,209.95,27.84,487.76,4829.1,201.21,310.9,83.3,34.180,0.40713,244.13,69.128,100.11,0.49373,154.84,179.61,200.06,0.00017315,243.97,146.43,209.94,0.000035345,220.50,92.586
2022-09-17,6,36.407,71.91,25.07,232.47,6682.8,278.45,377,193.5,26.373,0.10498,293.02,130.52,60.777,0.11650,243.07,101.95,,,,,,,,
2022-09-18,7,26.072,31.99,24.08,218.46,8476.2,353.18,434,205,26.072,0.085799,353.18,218.46,,,,,,,,,,,,
2022-09-19,1,114.84,292.14,35.09,350.20,3168.2,132.01,228,68,44.429,0.35787,153.25,50.827,122.92,0.60332,104.18,133.92,203.33,0.013914,195.40,119.36,219.38,0.065345,105.00,46.090
2022-09-20,2,114.63,235.2,35.39,366.35,3162.0,131.75,215,74,42.055,0.32361,148.00,48.904,123.29,0.55271,105.55,146.44,204.60,0.022532,199.67,122.46,222.40,0.051149,109.00,48.542
2022-09-21,3,121.24,249.93,36.81,426.30,3736.7,155.70,327,80,45.920,0.28634,180.45,62.598,129.51,0.53755,137.41,193.17,205.93,0.024855,191.20,118.55,249.93,0.0000,104.00,51.985
2022-09-22,4,174.49,310.41,52.47,296.42,1712.0,71.333,82,67,66.462,0.20915,73.750,38.624,218.83,0.22316,68.364,165.26,241.80,0.031691,72.000,52.229,261.73,0.0000,77.000,40.306
2022-09-23,5,131.65,279.75,50.28,574.31,4460.0,185.83,247,109,56.087,0.16717,174.50,78.459,133.65,0.38330,194.64,272.62,232.24,0.0010986,233.33,162.56,272.03,0.047011,111.50,60.670
2022-09-24,6,66.884,100.79,48.49,356.86,5734.0,238.92,371,109,53.416,0.25026,261.94,229.54,99.593,0.0088958,183.00,127.32,,,,,,,,
2022-09-25,7,48.433,71.24,25.98,339.48,7084.0,295.17,388,102,48.433,0.13828,295.17,339.48,,,,,,,,,,,,
2022-09-26,1,142.66,258.64,49.44,824.76,5991.0,249.63,323,82,67.014,0.36277,261.38,140.74,149.83,0.38936,247.64,396.11,240.81,0.0014998,303.00,218.89,258.52,0.00070473,133.50,69.024
2022-09-27,2,146.52,270.17,50.96,708.47,5471.0,227.96,367,110,69.672,0.36579,300.63,156.17,152.97,0.43053,195.18,320.76,246.55,0.0020582,230.33,170.36,268.39,0.010181,114.00,61.180
2022-09-28,3,151.05,280.06,50.05,620.29,4399.2,183.30,240,90.5,64.309,0.41052,216.38,105.55,163.60,0.38916,165.61,296.13,252.54,0.0060647,213.33,161.55,276.73,0.018676,103.25,57.059
2022-09-29,4,160.31,299.96,52.46,805.99,5009.0,208.71,267,149,76.184,0.49802,216.63,122.95,170.17,0.38369,195.18,378.04,255.39,0.0064825,251.33,192.52,299.95,0.000027687,187.50,112.48
2022-09-30,5,161.08,299.99,45.09,721.68,4557.1,189.88,253,73,78.024,0.45441,198.88,121.50,172.99,0.37293,184.55,355.83,246.26,0.0012779,226.37,167.24,299.99,0.0000,128.50,77.097
2022-10-01,6,67.062,100.09,48.9,276.36,4126.7,171.95,230.3,89,54.076,0.16044,169.91,154.61,98.599,0.015267,176.89,121.75,,,,,,,,
2022-10-02,7,51.376,71.74,39.9,225.17,4390.8,182.95,247.8,87,51.376,0.14731,182.95,225.17,,,,,,,,,,,,
