month,year,node,flow,value,side,category,key,price
8,2022,ZIM,0,-2.7284841053187847e-12,consume,morning,2022-08-01ZIMmorningconsume,-Infinity
8,2022,ZIM,-2,-490.0199999999986,supply,morning,2022-08-01ZIMmorningsupply,245.0099999999993
8,2022,ZIM,6317,156668.79999999996,consume,off,2022-08-01ZIMoffconsume,24.801139781541863
8,2022,ZIM,-641,-25279.680000000004,supply,off,2022-08-01ZIMoffsupply,39.437878315132615
8,2022,ZIM,20,1072.400000000006,consume,standard,2022-08-01ZIMstandardconsume,53.6200000000003
8,2022,ZIM,-53,-7885.039999999995,supply,standard,2022-08-01ZIMstandardsupply,148.77433962264143
9,2022,BOT,660,138688.68,consume,evening,2022-09-01BOTeveningconsume,210.13436363636362
9,2022,BOT,1286,270804.01,consume,morning,2022-09-01BOTmorningconsume,210.57854587869363
9,2022,BOT,-50,-12313.300000000001,supply,morning,2022-09-01BOTmorningsupply,246.26600000000002
9,2022,BOT,994,33791.399999999994,consume,off,2022-09-01BOToffconsume,33.995372233400396
9,2022,BOT,-8530,-397839.5999999999,supply,off,2022-09-01BOToffsupply,46.640046893317695
9,2022,BOT,2924,307986.16,consume,standard,2022-09-01BOTstandardconsume,105.33042407660737
9,2022,BOT,-1630,-197216.84999999998,supply,standard,2022-09-01BOTstandardsupply,120.99193251533741
9,2022,ESW,1526,37852.71999999999,consume,off,2022-09-01ESWoffconsume,24.80519003931847
9,2022,HCB,-150,-29694,supply,morning,2022-09-01HCBmorningsupply,197.96
9,2022,HCB,-851,-25814.709999999995,supply,off,2022-09-01HCBoffsupply,30.33455934195064
9,2022,HCB,-518,-37297.32,supply,standard,2022-09-01HCBstandardsupply,72.00254826254826
9,2022,MOZ,-2580,-564949.7500000002,supply,evening,2022-09-01MOZeveningsupply,218.97277131782954
9,2022,MOZ,-7295,-1573136.1500000001,supply,morning,2022-09-01MOZmorningsupply,215.6458053461275
9,2022,MOZ,-51574,-1792397.5999999985,supply,off,2022-09-01MOZoffsupply,34.75389925156083
9,2022,MOZ,-27384,-2678800.039999999,supply,standard,2022-09-01MOZstandardsupply,97.82354805725969
9,2022,NAM,729,171713.09999999998,consume,evening,2022-09-01NAMeveningconsume,235.54609053497938
9,2022,NAM,1593,361832.53,consume,morning,2022-09-01NAMmorningconsume,227.13906465787824
9,2022,NAM,-66,-13224.72,supply,morning,2022-09-01NAMmorningsupply,200.37454545454545
9,2022,NAM,26145,1062629.8499999996,consume,off,2022-09-01NAMoffconsume,40.64371199082041
9,2022,NAM,3190,448373.93000000005,consume,standard,2022-09-01NAMstandardconsume,140.55609090909093
9,2022,NAM,-1012,-83875.48000000001,supply,standard,2022-09-01NAMstandardsupply,82.8809090909091
9,2022,RSA,1346,309990.13,consume,evening,2022-09-01RSAeveningconsume,230.3047028231798
9,2022,RSA,3949,863492.1699999999,consume,morning,2022-09-01RSAmorningconsume,218.6609698657888
9,2022,RSA,25644,1002914.5400000003,consume,off,2022-09-01RSAoffconsume,39.10913040087351
9,2022,RSA,-384,-15566.550000000001,supply,off,2022-09-01RSAoffsupply,40.537890625
9,2022,RSA,16379,1632969.2599999993,consume,standard,2022-09-01RSAstandardconsume,99.69895964344583
9,2022,RSA,-133,-14724.900000000001,supply,standard,2022-09-01RSAstandardsupply,110.71353383458647
9,2022,ZAMC,2600,601470.8400000001,consume,evening,2022-09-01ZAMCeveningconsume,231.33493846153848
9,2022,ZAMC,5079,1100081.66,consume,morning,2022-09-01ZAMCmorningconsume,216.59414451663713
9,2022,ZAMC,18555,756253.5399999996,consume,off,2022-09-01ZAMCoffconsume,40.757399083804884
9,2022,ZAMC,21057,2516984.4500000007,consume,standard,2022-09-01ZAMCstandardconsume,119.5319584936126
9,2022,ZAML,-510,-123940.20000000001,supply,evening,2022-09-01ZAMLeveningsupply,243.02
9,2022,ZAML,-480,-108610.79999999999,supply,morning,2022-09-01ZAMLmorningsupply,226.27249999999998
9,2022,ZAML,-10,-710.75,supply,off,2022-09-01ZAMLoffsupply,71.075
9,2022,ZAML,-625,-135719.25000000003,supply,standard,2022-09-01ZAMLstandardsupply,217.15080000000006
9,2022,ZAMZ,-2246,-533252.8600000001,supply,evening,2022-09-01ZAMZeveningsupply,237.42335707925204
9,2022,ZAMZ,-3867,-859435.4199999999,supply,morning,2022-09-01ZAMZmorningsupply,222.24862167054562
9,2022,ZAMZ,0,4.547473508864641e-13,consume,off,2022-09-01ZAMZoffconsume,Infinity
9,2022,ZAMZ,-12566,-668255.4600000001,supply,off,2022-09-01ZAMZoffsupply,53.17964825720198
9,2022,ZAMZ,0,0,consume,standard,2022-09-01ZAMZstandardconsume,NaN
9,2022,ZAMZ,-12248,-1758679.9599999993,supply,standard,2022-09-01ZAMZstandardsupply,143.5891541476159
9,2022,ZIM,1,280.06000000000495,consume,evening,2022-09-01ZIMeveningconsume,280.06000000000495
9,2022,ZIM,1,204.01999999999498,consume,morning,2022-09-01ZIMmorningconsume,204.01999999999498
9,2022,ZIM,2087,50866.17000000001,consume,off,2022-09-01ZIMoffconsume,24.372865356971737
9,2022,ZIM,-1036,-43723.55,supply,off,2022-09-01ZIMoffsupply,42.20419884169885
9,2022,ZIM,0,7.617018127348274e-12,consume,standard,2022-09-01ZIMstandardconsume,Infinity
10,2022,BOT,790,235071.86999999997,consume,evening,2022-10-01BOTeveningconsume,297.559329113924
10,2022,BOT,-10,-2700.8,supply,evening,2022-10-01BOTeveningsupply,270.08000000000004
10,2022,BOT,1789,424140.58,consume,morning,2022-10-01BOTmorningconsume,237.08249301285636
10,2022,BOT,-240,-54090.149999999994,supply,morning,2022-10-01BOTmorningsupply,225.37562499999999
10,2022,BOT,4405,248555.83000000002,consume,off,2022-10-01BOToffconsume,56.42584108967083
10,2022,BOT,-3551,-166801.31000000008,supply,off,2022-10-01BOToffsupply,46.97305266122221
10,2022,BOT,7116,1060601.1199999996,consume,standard,2022-10-01BOTstandardconsume,149.04456436200107
10,2022,BOT,-884,-128491.22000000002,supply,standard,2022-10-01BOTstandardsupply,145.35205882352943
10,2022,HCB,-3,-155.73,supply,off,2022-10-01HCBoffsupply,51.91
10,2022,MOZ,-3650,-1067262.0300000003,supply,evening,2022-10-01MOZeveningsupply,292.40055616438366
10,2022,MOZ,-7613,-1727883.4400000002,supply,morning,2022-10-01MOZmorningsupply,226.96485485354003
10,2022,MOZ,-56735,-2601325.9200000023,supply,off,2022-10-01MOZoffsupply,45.85046126729536
10,2022,MOZ,-32251,-4721565.660000004,supply,standard,2022-10-01MOZstandardsupply,146.4005971907849
10,2022,NAM,821,244948.64,consume,evening,2022-10-01NAMeveningconsume,298.3540073081608
10,2022,NAM,1432,333008.02999999997,consume,morning,2022-10-01NAMmorningconsume,232.5475069832402
10,2022,NAM,35652,1910732.4600000004,consume,off,2022-10-01NAMoffconsume,53.59397677549648
10,2022,NAM,-184,-9144.279999999999,supply,off,2022-10-01NAMoffsupply,49.69717391304347
10,2022,NAM,5902,946921.9600000002,consume,standard,2022-10-01NAMstandardconsume,160.44086072517794
10,2022,NAM,-184,-17540.54,supply,standard,2022-10-01NAMstandardsupply,95.32902173913044
10,2022,RSA,2917,850424.5800000001,consume,evening,2022-10-01RSAeveningconsume,291.5408227631128
10,2022,RSA,6013,1347763.28,consume,morning,2022-10-01RSAmorningconsume,224.14157325794113
10,2022,RSA,23858,1038100.7099999998,consume,off,2022-10-01RSAoffconsume,43.51164012071422
10,2022,RSA,-589,-31170.940000000002,supply,off,2022-10-01RSAoffsupply,52.92179966044143
10,2022,RSA,18892,2779188.369999998,consume,standard,2022-10-01RSAstandardconsume,147.10927217869985
10,2022,RSA,-1,-246.0600000000013,supply,standard,2022-10-01RSAstandardsupply,246.0600000000013
10,2022,ZAMC,2438,726834.21,consume,evening,2022-10-01ZAMCeveningconsume,298.12723954060704
10,2022,ZAMC,5757,1338217.38,consume,morning,2022-10-01ZAMCmorningconsume,232.45047420531526
10,2022,ZAMC,24958,1226800.259999999,consume,off,2022-10-01ZAMCoffconsume,49.154590111387094
10,2022,ZAMC,27471,4103312.709999996,consume,standard,2022-10-01ZAMCstandardconsume,149.36888755414785
10,2022,ZAML,-788,-235775.78,supply,evening,2022-10-01ZAMLeveningsupply,299.20784263959393
10,2022,ZAML,-930,-220707.99000000002,supply,morning,2022-10-01ZAMLmorningsupply,237.32041935483872
10,2022,ZAML,-1283,-313298.9800000001,supply,standard,2022-10-01ZAMLstandardsupply,244.19250194855815
10,2022,ZAMZ,-2518,-751540.6900000001,supply,evening,2022-10-01ZAMZeveningsupply,298.46731135822085
10,2022,ZAMZ,-6208,-1440411.8500000003,supply,morning,2022-10-01ZAMZmorningsupply,232.0251047036083
10,2022,ZAMZ,-29130,-1613363.2199999995,supply,off,2022-10-01ZAMZoffsupply,55.38493717816682
10,2022,ZAMZ,-24760,-3704838.409999996,supply,standard,2022-10-01ZAMZstandardsupply,149.62998424878822
10,2022,ZIM,0,9.094947017729282e-12,consume,evening,2022-10-01ZIMeveningconsume,Infinity
10,2022,ZIM,1,210.07999999999447,consume,morning,2022-10-01ZIMmorningconsume,210.07999999999447
10,2022,ZIM,-1,-245.92000000000007,supply,morning,2022-10-01ZIMmorningsupply,245.92000000000007
10,2022,ZIM,2057,69805.81,consume,off,2022-10-01ZIMoffconsume,33.935736509479824
10,2022,ZIM,-738,-72033.67,supply,off,2022-10-01ZIMoffsupply,97.60659891598915
10,2022,ZIM,2,148.5099999999993,consume,standard,2022-10-01ZIMstandardconsume,74.25499999999965
10,2022,ZIM,-20,-4191.8,supply,standard,2022-10-01ZIMstandardsupply,209.59
11,2022,BOT,1588,501024.02999999997,consume,evening,2022-11-01BOTeveningconsume,315.5063161209068
11,2022,BOT,2086,504231.45999999996,consume,morning,2022-11-01BOTmorningconsume,241.7216970278044
11,2022,BOT,2923,477790.48000000004,consume,off,2022-11-01BOToffconsume,163.45893944577492
11,2022,BOT,-525,-46064.15000000001,supply,off,2022-11-01BOToffsupply,87.74123809523812
11,2022,BOT,7403,1662133.6799999997,consume,standard,2022-11-01BOTstandardconsume,224.52163717411855
11,2022,HCB,-528,-35162.700000000004,supply,off,2022-11-01HCBoffsupply,66.59602272727274
11,2022,MOZ,-419,-131893.36000000002,supply,evening,2022-11-01MOZeveningsupply,314.78128878281626
11,2022,MOZ,-4867,-1204677.97,supply,morning,2022-11-01MOZmorningsupply,247.51961577974112
11,2022,MOZ,-8211,-864144.3900000001,supply,off,2022-11-01MOZoffsupply,105.24228352210451
11,2022,MOZ,-6571,-1399983.3000000005,supply,standard,2022-11-01MOZstandardsupply,213.054831836859
11,2022,NAM,1295,412432.86999999994,consume,evening,2022-11-01NAMeveningconsume,318.48098069498064
11,2022,NAM,1723,438297.6000000001,consume,morning,2022-11-01NAMmorningconsume,254.3804991294255
11,2022,NAM,22086,2987722.6099999985,consume,off,2022-11-01NAMoffconsume,135.27676401340207
11,2022,NAM,5416,1282619.9700000002,consume,standard,2022-11-01NAMstandardconsume,236.82052621861155
11,2022,RSA,194,55021.829999999994,consume,evening,2022-11-01RSAeveningconsume,283.6176804123711
11,2022,RSA,3231,822632.6999999997,consume,morning,2022-11-01RSAmorningconsume,254.60622098421533
11,2022,RSA,4766,438445.8799999999,consume,off,2022-11-01RSAoffconsume,91.9945195132186
11,2022,RSA,-2545,-231327.53000000003,supply,off,2022-11-01RSAoffsupply,90.89490373280944
11,2022,RSA,6184,1389473.1200000003,consume,standard,2022-11-01RSAstandardconsume,224.68840879689526
11,2022,ZAMC,1049,317712.11,consume,evening,2022-11-01ZAMCeveningconsume,302.87141086749284
11,2022,ZAMC,3302,818778.33,consume,morning,2022-11-01ZAMCmorningconsume,247.96436402180495
11,2022,ZAMC,11077,1094810.8400000005,consume,off,2022-11-01ZAMCoffconsume,98.83640335831006
11,2022,ZAMC,9875,2032550.4100000006,consume,standard,2022-11-01ZAMCstandardconsume,205.82788962025322
11,2022,ZAML,-270,-85051.8,supply,evening,2022-11-01ZAMLeveningsupply,315.00666666666666
11,2022,ZAML,-44,-10108.43,supply,morning,2022-11-01ZAMLmorningsupply,229.73704545454547
11,2022,ZAML,-204,-62239.65,supply,standard,2022-11-01ZAMLstandardsupply,305.0963235294118
11,2022,ZAMZ,-3434,-1068315.7499999998,supply,evening,2022-11-01ZAMZeveningsupply,311.09951951077454
11,2022,ZAMZ,-5429,-1368598.8900000004,supply,morning,2022-11-01ZAMZmorningsupply,252.0904199668448
11,2022,ZAMZ,-27504,-3690398.6200000034,supply,off,2022-11-01ZAMZoffsupply,134.1767968295522
11,2022,ZAMZ,-22102,-4904288.469999994,supply,standard,2022-11-01ZAMZstandardsupply,221.8934245769611
11,2022,ZIM,0,-7.275957614183426e-12,consume,evening,2022-11-01ZIMeveningconsume,-Infinity
11,2022,ZIM,-3,-929.9300000000039,supply,evening,2022-11-01ZIMeveningsupply,309.976666666668
11,2022,ZIM,0,1.8189894035458565e-12,consume,morning,2022-11-01ZIMmorningconsume,Infinity
11,2022,ZIM,-2,-554.7999999999938,supply,morning,2022-11-01ZIMmorningsupply,277.3999999999969
11,2022,ZIM,0,-1.6484591469634324e-12,consume,off,2022-11-01ZIMoffconsume,-Infinity
11,2022,ZIM,-1539,-131672.41999999998,supply,off,2022-11-01ZIMoffsupply,85.55712800519817
11,2022,ZIM,1,312.8500000001027,consume,standard,2022-11-01ZIMstandardconsume,312.8500000001027
11,2022,ZIM,-2,-578.6099999999988,supply,standard,2022-11-01ZIMstandardsupply,289.3049999999994
12,2022,BOT,-844,-78605.21000000002,supply,evening,2022-12-01BOTeveningsupply,93.13413507109007
12,2022,BOT,-1454,-138093.79,supply,morning,2022-12-01BOTmorningsupply,94.9750962861073
12,2022,BOT,-25997,-1345820.7100000014,supply,off,2022-12-01BOToffsupply,51.76830826633848
12,2022,BOT,-7727,-447373.8100000002,supply,standard,2022-12-01BOTstandardsupply,57.897477675682694
12,2022,ESW,47,1174.06,consume,evening,2022-12-01ESWeveningconsume,24.98
12,2022,ESW,68,1946.28,consume,morning,2022-12-01ESWmorningconsume,28.621764705882352
12,2022,ESW,277,5960.220000000001,consume,off,2022-12-01ESWoffconsume,21.51703971119134
12,2022,ESW,517,21584.140000000003,consume,standard,2022-12-01ESWstandardconsume,41.74882011605416
12,2022,MOZ,-2691,-645126.5200000001,supply,evening,2022-12-01MOZeveningsupply,239.7348643626905
12,2022,MOZ,-6966,-1593645.5600000008,supply,morning,2022-12-01MOZmorningsupply,228.77484352569635
12,2022,MOZ,-25824,-1958551.6399999987,supply,off,2022-12-01MOZoffsupply,75.842303283767
12,2022,MOZ,-17995,-2701020.069999996,supply,standard,2022-12-01MOZstandardsupply,150.09836454570691
12,2022,NAM,364,103535.01999999999,consume,evening,2022-12-01NAMeveningconsume,284.4368681318681
12,2022,NAM,-85,-8281.259999999998,supply,evening,2022-12-01NAMeveningsupply,97.4265882352941
12,2022,NAM,315,64113.869999999995,consume,morning,2022-12-01NAMmorningconsume,203.5360952380952
12,2022,NAM,-317,-47375.09,supply,morning,2022-12-01NAMmorningsupply,149.4482334384858
12,2022,NAM,12449,1253397.9000000001,consume,off,2022-12-01NAMoffconsume,100.68261707767694
12,2022,NAM,-294,-12066.13,supply,off,2022-12-01NAMoffsupply,41.04125850340136
12,2022,NAM,846,160117.35000000003,consume,standard,2022-12-01NAMstandardconsume,189.26400709219863
12,2022,NAM,-1084,-77615.90999999997,supply,standard,2022-12-01NAMstandardsupply,71.60139298892986
12,2022,RSA,814,223794.67,consume,evening,2022-12-01RSAeveningconsume,274.93202702702706
12,2022,RSA,-2,-309.859999999999,supply,evening,2022-12-01RSAeveningsupply,154.9299999999995
12,2022,RSA,4124,1079099.0999999999,consume,morning,2022-12-01RSAmorningconsume,261.6632153249272
12,2022,RSA,11063,705883.1900000004,consume,off,2022-12-01RSAoffconsume,63.80576606707045
12,2022,RSA,6136,1151129.8599999992,consume,standard,2022-12-01RSAstandardconsume,187.6026499348108
12,2022,RSA,-1,-54.93000000000029,supply,standard,2022-12-01RSAstandardsupply,54.93000000000029
12,2022,ZAMC,1942,385196.3600000001,consume,evening,2022-12-01ZAMCeveningconsume,198.3503398558188
12,2022,ZAMC,3457,606378.7600000001,consume,morning,2022-12-01ZAMCmorningconsume,175.4060630604571
12,2022,ZAMC,16268,949661.8099999997,consume,off,2022-12-01ZAMCoffconsume,58.37606405212686
12,2022,ZAMC,14208,1699568.1800000013,consume,standard,2022-12-01ZAMCstandardconsume,119.6205081644145
12,2022,ZAML,-30,-2269.8499999999995,supply,evening,2022-12-01ZAMLeveningsupply,75.66166666666665
12,2022,ZAML,-35,-2594.7999999999997,supply,morning,2022-12-01ZAMLmorningsupply,74.13714285714285
12,2022,ZAML,-15,-2307.65,supply,standard,2022-12-01ZAMLstandardsupply,153.84333333333333
12,2022,ZAMZ,0,1.8189894035458565e-12,consume,evening,2022-12-01ZAMZeveningconsume,Infinity
12,2022,ZAMZ,0,9.094947017729282e-13,consume,morning,2022-12-01ZAMZmorningconsume,Infinity
12,2022,ZIM,485,20892.590000000004,consume,evening,2022-12-01ZIMeveningconsume,43.077505154639184
12,2022,ZIM,808,30171.229999999985,consume,morning,2022-12-01ZIMmorningconsume,37.34063118811879
12,2022,ZIM,12061,401985.3400000001,consume,off,2022-12-01ZIMoffconsume,33.32935411657409
12,2022,ZIM,-3,-449.98000000000275,supply,off,2022-12-01ZIMoffsupply,149.99333333333425
12,2022,ZIM,5116,196022.92,consume,standard,2022-12-01ZIMstandardconsume,38.31566067240031
12,2022,ZIM,-1,-50.07999999999993,supply,standard,2022-12-01ZIMstandardsupply,50.07999999999993
1,2023,BOT,20,1911.6,consume,evening,2023-01-01BOTeveningconsume,95.58
1,2023,BOT,-1031,-164252.67,supply,evening,2023-01-01BOTeveningsupply,159.3139379243453
1,2023,BOT,-4777,-355737.3199999999,supply,morning,2023-01-01BOTmorningsupply,74.46877119531084
1,2023,BOT,-47931,-1749379.62,supply,off,2023-01-01BOToffsupply,36.49787444451399
1,2023,BOT,-20187,-1488371.0800000005,supply,standard,2023-01-01BOTstandardsupply,73.72918610987271
1,2023,ESW,45,1034.19,consume,morning,2023-01-01ESWmorningconsume,22.982000000000003
1,2023,ESW,1439,30268.45,consume,off,2023-01-01ESWoffconsume,21.034364141765113
1,2023,ESW,221,8309.24,consume,standard,2023-01-01ESWstandardconsume,37.59837104072398
1,2023,MOZ,-1150,-172422.10000000003,supply,evening,2023-01-01MOZeveningsupply,149.93226086956525
1,2023,MOZ,-3219,-232831.30000000008,supply,morning,2023-01-01MOZmorningsupply,72.33031997514759
1,2023,MOZ,-19551,-589007.9099999992,supply,off,2023-01-01MOZoffsupply,30.126740831670975
1,2023,MOZ,-9346,-709759.4499999997,supply,standard,2023-01-01MOZstandardsupply,75.94259041301089
1,2023,NAM,80,18396,consume,evening,2023-01-01NAMeveningconsume,229.95
1,2023,NAM,-209,-35614.11,supply,evening,2023-01-01NAMeveningsupply,170.40244019138757
1,2023,NAM,158,11705.320000000002,consume,morning,2023-01-01NAMmorningconsume,74.08430379746837
1,2023,NAM,-1941,-160372.21999999997,supply,morning,2023-01-01NAMmorningsupply,82.62350334878927
1,2023,NAM,6226,199790.00000000003,consume,off,2023-01-01NAMoffconsume,32.08962415676197
1,2023,NAM,-645,-37000.48,supply,off,2023-01-01NAMoffsupply,57.36508527131783
1,2023,NAM,937,72694.36,consume,standard,2023-01-01NAMstandardconsume,77.58202774813233
1,2023,NAM,-4288,-351657.9800000001,supply,standard,2023-01-01NAMstandardsupply,82.00979011194032
1,2023,RSA,0,1.3642420526593924e-12,consume,evening,2023-01-01RSAeveningconsume,Infinity
1,2023,RSA,1,79.95999999999935,consume,morning,2023-01-01RSAmorningconsume,79.95999999999935
1,2023,RSA,0,1.1937117960769683e-12,consume,off,2023-01-01RSAoffconsume,Infinity
1,2023,RSA,-1,-29.95999999999958,supply,off,2023-01-01RSAoffsupply,29.95999999999958
1,2023,RSA,3,256.8900000000032,consume,standard,2023-01-01RSAstandardconsume,85.63000000000108
1,2023,RSA,-4,-342.87999999999965,supply,standard,2023-01-01RSAstandardsupply,85.71999999999991
1,2023,ZAMC,2859,494236.58,consume,evening,2023-01-01ZAMCeveningconsume,172.87043721580972
1,2023,ZAMC,6371,506613.89,consume,morning,2023-01-01ZAMCmorningconsume,79.51873960131847
1,2023,ZAMC,20016,793681.7800000005,consume,off,2023-01-01ZAMCoffconsume,39.65236710631497
1,2023,ZAMC,24639,1994553.46,consume,standard,2023-01-01ZAMCstandardconsume,80.95107187791712
1,2023,ZAML,-964,-168374.37000000002,supply,evening,2023-01-01ZAMLeveningsupply,174.66220954356848
1,2023,ZAML,-650,-54995.729999999996,supply,morning,2023-01-01ZAMLmorningsupply,84.60881538461538
1,2023,ZAML,-70,-3850.3999999999996,supply,off,2023-01-01ZAMLoffsupply,55.005714285714284
1,2023,ZAML,-2006,-200790.90000000005,supply,standard,2023-01-01ZAMLstandardsupply,100.09516450648059
1,2023,ZAMZ,133,11327.679999999993,consume,evening,2023-01-01ZAMZeveningconsume,85.17052631578942
1,2023,ZAMZ,2794,227368.69999999995,consume,morning,2023-01-01ZAMZmorningconsume,81.37748747315675
1,2023,ZAMZ,16619,573302.94,consume,off,2023-01-01ZAMZoffconsume,34.496837354834824
1,2023,ZAMZ,5405,416238.33000000013,consume,standard,2023-01-01ZAMZstandardconsume,77.00986679000927
1,2023,ZIM,263,15081.29,consume,evening,2023-01-01ZIMeveningconsume,57.343307984790876
1,2023,ZIM,-1,-289.89999999999964,supply,evening,2023-01-01ZIMeveningsupply,289.89999999999964
1,2023,ZIM,1218,57134.51000000001,consume,morning,2023-01-01ZIMmorningconsume,46.90846469622333
1,2023,ZIM,23899,782272.97,consume,off,2023-01-01ZIMoffconsume,32.73245616971421
1,2023,ZIM,-1,-47.77000000000044,supply,off,2023-01-01ZIMoffsupply,47.77000000000044
1,2023,ZIM,4630,259190.82999999996,consume,standard,2023-01-01ZIMstandardconsume,55.98074082073433
1,2023,ZIM,-4,-320.8200000000015,supply,standard,2023-01-01ZIMstandardsupply,80.20500000000038
2,2023,BOT,-16161,-478202.9500000002,supply,off,2023-02-01BOToffsupply,29.589935647546575
2,2023,BOT,-395,-24078.350000000002,supply,standard,2023-02-01BOTstandardsupply,60.95784810126583
2,2023,ESW,46,2538.47,consume,morning,2023-02-01ESWmorningconsume,55.1841304347826
2,2023,ESW,1106,26146.979999999996,consume,off,2023-02-01ESWoffconsume,23.641030741410486
2,2023,ESW,23,1269.14,consume,standard,2023-02-01ESWstandardconsume,55.18000000000001
2,2023,MOZ,-1437,-363861.57999999996,supply,evening,2023-02-01MOZeveningsupply,253.20917188587333
2,2023,MOZ,-3118,-200906.38999999996,supply,morning,2023-02-01MOZmorningsupply,64.43437780628607
2,2023,MOZ,-4660,-222685.13999999993,supply,off,2023-02-01MOZoffsupply,47.78651072961372
2,2023,MOZ,-7138,-672594.9000000001,supply,standard,2023-02-01MOZstandardsupply,94.22736060521156
2,2023,NAM,-50,-14611.8,supply,evening,2023-02-01NAMeveningsupply,292.236
2,2023,NAM,-3050,-226059.69999999998,supply,morning,2023-02-01NAMmorningsupply,74.1179344262295
2,2023,NAM,-4448,-193595.70999999996,supply,off,2023-02-01NAMoffsupply,43.524215377697836
2,2023,NAM,-11913,-988444.7099999998,supply,standard,2023-02-01NAMstandardsupply,82.97193905817173
2,2023,RSA,0,0,consume,evening,2023-02-01RSAeveningconsume,NaN
2,2023,RSA,0,5.684341886080801e-13,consume,morning,2023-02-01RSAmorningconsume,Infinity
2,2023,RSA,3,80.84000000000113,consume,off,2023-02-01RSAoffconsume,26.946666666667042
2,2023,RSA,-2,-79.98000000000009,supply,off,2023-02-01RSAoffsupply,39.990000000000045
2,2023,RSA,2,160.98999999998074,consume,standard,2023-02-01RSAstandardconsume,80.49499999999037
2,2023,ZAMC,2089,534811.56,consume,evening,2023-02-01ZAMCeveningconsume,256.0131929152705
2,2023,ZAMC,6092,428556.5500000001,consume,morning,2023-02-01ZAMCmorningconsume,70.34743105712411
2,2023,ZAMC,19603,759956.1,consume,off,2023-02-01ZAMCoffconsume,38.76733663214814
2,2023,ZAMC,22292,1999256.3399999996,consume,standard,2023-02-01ZAMCstandardconsume,89.68492463664093
2,2023,ZAML,-602,-156373.16999999998,supply,evening,2023-02-01ZAMLeveningsupply,259.75609634551495
2,2023,ZAML,-320,-25313.95,supply,morning,2023-02-01ZAMLmorningsupply,79.10609375
2,2023,ZAML,931,24155.139999999996,consume,off,2023-02-01ZAMLoffconsume,25.94537056928034
2,2023,ZAML,-200,-13204.35,supply,off,2023-02-01ZAMLoffsupply,66.02175
2,2023,ZAML,-2563,-264240.0399999999,supply,standard,2023-02-01ZAMLstandardsupply,103.09794771751851
2,2023,ZAMZ,0,3.637978807091713e-12,consume,evening,2023-02-01ZAMZeveningconsume,Infinity
2,2023,ZAMZ,350,21185.019999999997,consume,morning,2023-02-01ZAMZmorningconsume,60.52862857142856
2,2023,ZAMZ,2574,72080.33999999997,consume,off,2023-02-01ZAMZoffconsume,28.00324009324008
2,2023,ZAMZ,-150,-10577.320000000002,supply,off,2023-02-01ZAMZoffsupply,70.51546666666668
2,2023,ZAMZ,843,54922.94,consume,standard,2023-02-01ZAMZstandardconsume,65.1517674970344
2,2023,ZAMZ,-1149,-106083.41999999998,supply,standard,2023-02-01ZAMZstandardsupply,92.32673629242818
2,2023,ZIM,1,249.92000000000007,consume,evening,2023-02-01ZIMeveningconsume,249.92000000000007
2,2023,ZIM,-1,-214.9300000000003,supply,evening,2023-02-01ZIMeveningsupply,214.9300000000003
2,2023,ZIM,0,0,consume,morning,2023-02-01ZIMmorningconsume,NaN
2,2023,ZIM,1405,35951.04000000002,consume,off,2023-02-01ZIMoffconsume,25.587928825622793
2,2023,ZIM,-1,-24.98999999999978,supply,off,2023-02-01ZIMoffsupply,24.98999999999978
2,2023,ZIM,1,79.97000000000025,consume,standard,2023-02-01ZIMstandardconsume,79.97000000000025
2,2023,ZIM,-3,-247.95999999999913,supply,standard,2023-02-01ZIMstandardsupply,82.65333333333304
3,2023,BOT,636,111024.11,consume,evening,2023-03-01BOTeveningconsume,174.5662106918239
3,2023,BOT,-55,-6595.05,supply,evening,2023-03-01BOTeveningsupply,119.91
3,2023,BOT,470,28564.209999999995,consume,morning,2023-03-01BOTmorningconsume,60.77491489361701
3,2023,BOT,-338,-33762.98,supply,morning,2023-03-01BOTmorningsupply,99.89047337278107
3,2023,BOT,210,10353.099999999999,consume,off,2023-03-01BOToffconsume,49.30047619047618
3,2023,BOT,-11497,-541977.2100000002,supply,off,2023-03-01BOToffsupply,47.14075063059931
3,2023,BOT,847,63570.96,consume,standard,2023-03-01BOTstandardconsume,75.05426210153483
3,2023,BOT,-863,-65877.2,supply,standard,2023-03-01BOTstandardsupply,76.33511008111239
3,2023,MOZ,-1980,-400643.32,supply,evening,2023-03-01MOZeveningsupply,202.34511111111112
3,2023,MOZ,-6043,-438802.1000000001,supply,morning,2023-03-01MOZmorningsupply,72.61328810193613
3,2023,MOZ,-30409,-1685691.7499999988,supply,off,2023-03-01MOZoffsupply,55.43397513893909
3,2023,MOZ,-20779,-1752249.9999999995,supply,standard,2023-03-01MOZstandardsupply,84.32792723422683
3,2023,NAM,667,151636.73,consume,evening,2023-03-01NAMeveningconsume,227.34142428785609
3,2023,NAM,-20,-3949.7,supply,evening,2023-03-01NAMeveningsupply,197.48499999999999
3,2023,NAM,1024,68332.45000000001,consume,morning,2023-03-01NAMmorningconsume,66.73090820312501
3,2023,NAM,-580,-40198.05,supply,morning,2023-03-01NAMmorningsupply,69.30698275862069
3,2023,NAM,23367,1346949.6700000004,consume,off,2023-03-01NAMoffconsume,57.6432434630034
